TESS_ID,RAdeg,DEdeg,Gao_Period,CCProb,Type,Gaia_dr3_source_id,ra,dec,vbroad,vbroad_error,Psini,e_P_sini,pm,pmra,pmdec,radial_velocity,parallax,parallax_error,phot_g_mean_mag,bp_rp,teff_gspphot,logg_gspphot,gaia_source_id,par_source_id,mass_flame,mass_flame_lower,mass_flame_upper,radius_flame,lum_flame,age_flame,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,ag_gspphot,mh_gspphot,ebpminrp_gspphot,authors_used,flux_kinds_used,n_usable_sectors,sector_numbers_downloaded,raw_points_per_sector,kept_points_per_sector,kept_frac_per_sector,sector_ls_json,time_min_btjd,time_max_btjd,baseline_days,n_points_total,flux_mean,flux_std,fmin,fmax,n_freq,power_min,power_max,power_median,n_peaks,threshold,best_idx,best_freq,best_period_days,period_err_days,T0_btjd,best_power,best_power_over_median,IsBinary,DoublePeriod,CorrectedPeriod,P_Sussholz/P_Gao,under3sig
219726917,214.92022,23.50449,1.293679,0.63,ROT,1.25389509052001E18,214.9202411,23.50456491,8.022858,1.308363,8.4066266,1.370947759,16.453405,3.9088559,15.98234567,-6.7145057,9.32369839,0.015500265,8.865092,0.6505108,6222.561,4.1966,1.25389509052001E18,1.25389509052001E18,1.1780859,1.138082,1.2180909,1.3287601,2.385735,3.4050431,1.3331,1.3307,1.3354,3.707,3.7035,3.7112,6.0E-4,-0.2687,3.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[23],[13502],[13502],[0.999259368982373],,1930.152620080928,1954.8793857950732,24.72676571414513,13492,0.9988730958568041,0.006977739,0.004,4,240000,1.2247229377037942E-7,0.9448287537951653,1.4823637136552204E-4,43,1.7788364563862646E-4,46195,0.7731499547914783,1.2934101512942648,0.053284825489497596,1930,0.9448287537951653,6373.798448326838,,,1.2934101512942648,1,V
219763163,262.52255,61.12548,0.291068,0.54,ROT,1.43894873863084E18,262.5224841,61.12554169,83.12425,9.678045,1.05367728,0.122678233,15.987113,-6.823226149,14.4579173,-10.089342,2.985834567,0.012859481,10.597301,0.5949154,6651.46,4.0524,1.43894873863084E18,1.43894873863084E18,1.4162416,1.3759936,1.4565504,1.7384785,5.3359165,2.02747,1.7312,1.6789,1.747,2.8661,2.8459,2.9182,0.1198,-0.4142,0.0647,"[""SPOC""]","[""PDCSAP""]",1,[24],[14440],[14440],[1.0],,1955.796028799797,1982.2808217580955,26.484792958298385,14440,1.0003831199632964,0.015990979,0.004,4,240000,2.6043616093695524E-8,0.8599070427409515,9.077900970763262E-4,47,0.001089348,206111,3.435762449010204,0.2910562109112306,0.002806874,1955,0.8599070427409515,947.2531651429233,V,V,0.2910562109112306,1,V
219893380,262.58286,69.92388,1.866982,0.5,ROT,1.63845590946834E18,262.5828808,69.92374042,30.793427,4.702702,5.176182784,0.790494839,30.717192,1.554743838,-30.67781986,-52.336594,2.541747357,0.012136853,9.903103,0.67379665,6412.661,3.5583,1.63845590946834E18,1.63845590946834E18,1.7719445,1.7311094,1.8124125,3.1488652,15.061585,1.537906,3.1505,3.121,3.193,1.7429,1.7257,1.7597,0.1884,-0.8841,0.1023,"[""SPOC""]","[""PDCSAP""]",16,"[24, 25, 26, 40, 47, 48, 49, 50, 51, 52, 53, 54, 55, 84, 85, 86]","[18217, 17246, 16941, 19611, 16935, 14836, 13691, 13936, 16184, 16749, 17305, 14757, 14839, 16187, 14793, 12780]","[18217, 17246, 16941, 19611, 16935, 14836, 13691, 13936, 16184, 16749, 17305, 14757, 14839, 16187, 14793, 12780]","[0.9995608497557227, 0.9997680621593413, 0.9998229148220295, 0.9999490082096782, 0.9998819013876586, 0.9996629819358318, 0.9999269593163392, 1.0, 0.999691052891745, 0.9999402949429816, 0.9998844264663392, 0.9997967066476926, 0.9999326100141519, 0.9998764440600482, 0.9997972013790306, 0.9999217527386541]",,1955.7955330859843,3662.826511545536,1707.0309784595518,254965,0.9922662276606201,0.020543969680794118,0.004,4,240000,1.9614489124954405E-11,0.7096791559098645,1.4903938491182065E-5,2754,1.7884726189418478E-5,31928,0.5356034150142293,1.8670530694309206,0.00214749,1955,0.7096791559098645,47616.88706174862,V,,1.8670530694309206,1,V
219893630,262.58871,70.79172,1.512727,0.54,ROT,1.63874504666687E18,262.5886609,70.7919295,29.104753,1.592793,6.390504631,0.349728137,47.73256,-3.280237218,47.6197164,-61.740723,3.719121596,0.012324401,8.744662,0.6817951,6074.319,3.5156,1.63874504666687E18,1.63874504666687E18,1.8266014,1.7824585,1.8667668,3.683067,16.643469,1.4675807,3.6763,3.6635,3.6887,1.6238,1.6168,1.6307,6.0E-4,-0.2469,4.0E-4,"[""SPOC""]","[""PDCSAP""]",40,"[14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86]","[18424, 17401, 15717, 14203, 16313, 17633, 18420, 16527, 15006, 18217, 17246, 16941, 19611, 18322, 16935, 14836, 13691, 13938, 16421, 16749, 17305, 16220, 17289, 17990, 18359, 16002, 12527, 11550, 15928, 19474, 19025, 12874, 12677, 15040, 13927, 16466, 17330, 16187, 14793, 12788]","[18424, 17401, 15717, 14203, 16313, 17633, 18420, 16527, 15006, 18217, 17246, 16941, 19611, 18322, 16935, 14836, 13691, 13938, 16421, 16749, 17305, 16220, 17289, 17990, 18359, 16002, 12527, 11550, 15928, 19474, 19025, 12874, 12677, 15040, 13927, 16466, 17330, 16187, 14793, 12788]","[0.9995657837603127, 0.9995977242687202, 0.9992364955144112, 0.9998591846792931, 0.9998160975908784, 0.9996597289173709, 0.9995656894679696, 0.9993949295092879, 0.9998667199786752, 0.999670637316792, 0.9996520932390119, 0.9997638864293725, 0.9998470246290347, 0.9998908416111778, 0.9998819013876586, 0.9997303855486654, 0.9997078372653568, 0.9999282536949348, 0.9996955118445893, 0.9998805898859633, 1.0, 0.9999383477188656, 0.9999421597547573, 0.9996664813785436, 0.9997276540116564, 0.9999375078115236, 0.999840344855113, 1.0, 1.0, 0.9999486494813598, 0.9998948751642576, 0.99984464812801, 0.9999211169835135, 0.9998670212765958, 0.9999281970273569, 1.0, 1.0, 1.0, 0.9999324004596769, 0.9999218016890835]",,1683.3534018627251,3662.8265968382975,1979.4731949755724,646178,1.0001554314701984,0.005588388,0.004,4,240000,5.04551858303667E-11,0.9582391184015653,5.5950825392446226E-6,3478,6.714099047093547E-6,39467,0.6611282880345335,1.512565742683462,9.523236641875547E-4,1683,0.9582391184015653,171264.5187412972,V,V,1.512565742683462,1,V
219943538,289.95455,-59.15797,1.189137,0.5,ROT,6.63847260285193E18,289.9547231,-59.15823038,20.073568,2.2149832,3.458445746,0.381616224,60.97406,19.83288673,-57.65841177,-14.827998,6.003256679,0.017954135,9.56444,0.5819092,6559.341,4.1762,6.63847260285193E18,6.63847260285193E18,1.2885795,1.248512,1.3287357,1.3643974,3.1060863,1.589676,1.3722,1.3673,1.3775,3.4393,3.4305,3.4471,0.0051,-0.5543,0.0028,"[""SPOC""]","[""PDCSAP""]",1,[13],[19373],[19373],[0.8855107624012801],,1657.0265525698037,1682.361271,25.334718412446364,17155,1.0000043134118333,8.571677876970073E-4,0.004,4,240000,9.300958989558146E-8,0.20656848193082505,3.424982845050171E-4,43,4.109979414060205E-4,50158,0.8391341797257489,1.1917045261186074,0.059705536817776066,1657,0.20656848193082505,603.1226761598542,,,1.1917045261186074,1,V
220377891,317.25294,-58.33269,1.06529,0.54,ROT,6.45650328671919E18,317.2530283,-58.33278568,14.447471,0.9605946,6.317669799,0.420054105,24.481237,10.70726665,-22.01557197,-2.1941218,5.490828338,0.022253517,8.871541,0.4537573,6967.878,4.058,6.45650328671919E18,6.45650328671919E18,1.5232768,1.4832001,1.5633568,1.8187007,7.026459,1.4821976,1.8041,1.7945,1.8125,2.5846,2.5749,2.5954,5.0E-4,-0.5574,3.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[27],[16781],[16781],[1.0],,2036.283065068246,2060.6456887374384,24.362623669192317,16781,1.0003629648572792,0.005254903,0.004,4,240000,1.787073802882434E-10,0.5398282761660039,4.3382522906380817E-4,35,5.205902748765698E-4,56139,0.9387182446593527,1.065282374,0.04134213,2036,0.5398282761660039,1244.3450495743402,,,1.065282374,1,V
220429378,73.00892,-57.33657,0.950432,0.53,ROT,4.77458196891349E18,73.00892646,-57.33651147,48.244015,6.8929687,2.130087094,0.304340832,12.270181,1.603663752,12.1649327,21.29745,2.032597942,0.014418891,10.721875,0.47580814,6995.8657,3.9753,4.77458196891349E18,4.77458196891349E18,1.6277584,1.5871993,1.6685852,2.1165013,9.688146,1.447555,2.0312,1.9044,2.0912,2.2951,2.2329,2.4256,0.0601,-0.313,0.0322,"[""SPOC""]","[""PDCSAP""]",11,"[27, 28, 29, 30, 32, 33, 35, 36, 37, 38, 39]","[16390, 15141, 14919, 16626, 17497, 17458, 13544, 14869, 14175, 14462, 19337]","[16390, 15141, 14919, 16626, 17497, 17458, 13544, 14869, 14175, 14462, 19337]","[1.0, 0.9998679083283799, 0.9999329713787788, 0.999759412967641, 0.9998856946905184, 0.9999427196700653, 1.0, 1.0, 0.9999294532627866, 1.0, 0.9999482856699592]",,2036.2781943711047,2389.716714513111,353.4385201420064,174406,1.0010597402925931,0.010917122365135057,0.004,4,240000,5.221735208895836E-11,0.7797830318612446,2.080753132450501E-5,574,2.496903758940601E-5,62962,1.052321668,0.9502797769943815,0.00208994,2036,0.7797830318612446,37475.99942059897,,,0.9502797769943815,1,V
220617441,84.55452,-44.09024,0.963249,0.53,ROT,4.80247273062034E18,84.55474587,-44.09012506,51.093925,1.7690364,1.781848219,0.06169333,44.64262,37.094062,24.83936347,45.067196,5.358118959,0.011802384,8.998315,0.4800129,6894.2065,4.0324,4.80247273062034E18,4.80247273062034E18,1.4979194,1.4578849,1.5379673,1.796338,6.574851,1.5722995,1.7995,1.7911,1.8055,2.6319,2.6252,2.6399,0.0028,-0.5079,0.0015,"[""SPOC""]","[""PDCSAP""]",2,"[32, 33]","[17593, 17458]","[17593, 17458]","[0.9997726368441994, 0.9998854393401306]",,2174.230757504952,2227.573569885636,53.34281238068388,35045,1.000149048248823,0.003610455,0.004,4,240000,1.3452937082476738E-11,0.7648922670034354,1.4737551706030716E-4,94,1.768506204723686E-4,62044,1.0370369043204346,0.9642858376918566,0.015296235761668326,2174,0.7648922670034354,5190.090473,,,0.9642858376918566,1,V
229444776,293.78582,63.18516,0.559576,0.7,ROT,2.24183831135572E18,293.7859011,63.18507856,86.3942,7.9418964,0.95564602,0.087848972,21.014528,8.220611373,-19.33990575,-12.857723,4.132355403,0.012973632,9.680693,0.45555305,6958.5737,4.1353,2.24183831135572E18,2.24183831135572E18,1.4688072,1.4287581,1.5088824,1.6560279,5.800121,1.3922861,1.6319,1.6108,1.6409,2.7903,2.7795,2.8123,0.0018,-0.2655,0.001,"[""SPOC""]","[""PDCSAP""]",12,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26]","[18424, 11145, 13595, 14123, 14645, 16571, 17633, 18301, 16198, 15120, 17246, 16941]","[18424, 11145, 13595, 14123, 14645, 16571, 17633, 18301, 16198, 15120, 17246, 16941]","[1.0, 0.9998205473306415, 0.9999264435454212, 0.9997167740565036, 0.999931717309662, 0.9998189608351941, 0.9994895933760563, 0.9998360745314464, 0.9997530559328313, 0.9998015873015873, 0.999826046619506, 0.9998819432146863]",,1683.354506299497,2035.1346770984803,351.78017079898336,189907,1.0010545022568416,0.011057729685818404,0.004,4,240000,4.3161999150217305E-12,0.689695584,3.798307601338147E-5,582,4.557969121605776E-5,107091,1.7870725794690812,0.5595743628370643,8.237373383081963E-4,1683,0.689695584,18157.970757747444,,,0.5595743628370643,1,V
232057155,97.54675,-42.4366,1.732102,0.57,ROT,5.56922475775228E18,97.54679223,-42.43639586,15.602806,1.3914064,5.218544897,0.465372496,47.431393,6.390836783,46.99887437,24.573608,7.751630563,0.021187471,8.380142,0.4568758,6964.1914,4.1085,5.56922475775228E18,5.56922475775228E18,1.460194,1.420167,1.5002228,1.6236119,5.5893073,1.34217,1.6094,1.5977,1.6159,2.838,2.8301,2.8519,9.0E-4,-0.5747,5.0E-4,"[""SPOC""]","[""PDCSAP""]",2,"[33, 34]","[17458, 16833]","[17458, 16833]","[0.9998854393401306, 0.9995247430642191]",,2201.735116493088,2254.0666905108446,52.33157401775679,34281,1.000427777365596,0.004068277,0.004,4,240000,6.663930655412064E-10,0.45191712616422747,4.246013485222087E-5,80,5.0952161822665046E-5,34413,0.5769788374118225,1.7331658202330968,0.063268393,2201,0.45191712616422747,10643.327623359868,,,1.7331658202330968,1,V
233159259,275.08039,65.32189,4.074326,0.54,ROT,2.25744172138239E18,275.0806543,65.32202103,11.223849,1.2087346,7.555204649,0.813645771,38.32448,24.7336989,29.27472823,-2.8616974,11.96871313,0.021260176,7.8564706,0.6370287,6229.3765,3.9478,2.25744172138239E18,2.25744172138239E18,1.294894,1.254873,1.334918,1.679714,3.8327496,3.3259099,1.6761,1.6715,1.68,3.2435,3.2369,3.2487,0.0027,-0.865,0.0014,"[""SPOC""]","[""PDCSAP""]",36,"[14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 49, 50, 51, 52, 53, 54, 57, 58, 59, 73, 74, 76, 77, 78, 79, 80, 81, 82, 84, 85, 86]","[18424, 15206, 14122, 14643, 16533, 17632, 18292, 16917, 15125, 18215, 17246, 16926, 19611, 18306, 16700, 13872, 13192, 11889, 16749, 17305, 17897, 125861, 134839, 113969, 86572, 118149, 133165, 90090, 88651, 133443, 116988, 127506, 126963, 14821, 15323, 14977]","[18424, 15206, 14122, 14643, 16533, 17632, 18292, 16917, 15125, 18215, 17246, 16926, 19611, 18306, 16700, 13872, 13192, 11889, 16749, 17305, 17897, 125861, 134839, 113969, 86572, 118149, 133165, 90090, 88651, 133443, 116988, 127506, 126963, 14821, 15323, 14977]","[0.9996743378202345, 0.9998027094567934, 0.9998583770004249, 0.9999317079833367, 0.9993346640053227, 0.9986388384754991, 0.999781325169473, 0.9998817757285571, 0.9996694214876033, 0.9999451001921493, 0.9991882175576945, 0.999822757887274, 0.999796032838713, 0.9998907462034305, 0.9997604790419161, 0.9997837370242214, 0.9997725894481504, 0.9999158886365548, 0.9999402949429816, 0.9998844264663392, 0.9993294965636699, 0.9715161964389286, 0.9678431314382338, 0.9700620344128666, 0.9801552465000231, 0.9775453029649003, 0.9760522659858071, 0.9825951825951826, 0.9775524246765406, 0.9781105041103693, 0.9803996991144391, 0.9782049472181701, 0.9798366453218654, 1.0, 1.0, 1.0]",,1683.3541087340857,3662.826076615707,1979.4719678816211,1753007,0.9999823359733925,8.958831575164032E-4,0.004,4,240000,3.0944741798807867E-12,0.10825312502751079,7.5927062319331885E-6,3227,9.111247478319826E-6,14494,0.2453261055254397,4.0762070463646705,0.00802281,1683,0.10825312502751079,14257.515268037485,,V,4.0762070463646705,1,V
233317987,301.05979,55.76243,1.937292,0.65,ROT,2.23397127130073E18,301.059806,55.76252577,14.981208,2.194967,4.189267177,0.613789169,21.210533,2.666221662,21.04229032,-7.8692613,5.441356156,0.014025088,10.288318,0.70429134,6048.576,4.2524,2.23397127130073E18,2.23397127130073E18,1.096126,1.0561162,1.1361372,1.2470168,1.8754156,5.0476213,1.2405,1.237,1.2437,3.976,3.97,3.9817,7.0E-4,-0.1233,4.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[15],[15235],[15235],[0.9999343616672136],,1711.366762642944,1737.4112323013087,26.044469658364733,15234,1.000054471288565,0.002353592,0.004,4,240000,1.0576772990356196E-7,0.4625263512654223,1.7488321036349385E-4,45,2.098598524361926E-4,30770,0.5163226346776445,1.9367735071779868,0.13171956833760276,1711,0.4625263512654223,2644.7727617995097,V,V,1.9367735071779868,1,V
233349206,301.33021,58.39021,1.186418,0.58,ROT,2.23632542877433E18,301.3299852,58.38999119,22.214458,1.7483953,3.011496637,0.237020708,55.2883,-26.28102773,-48.64260932,-6.867802,7.663655867,0.009797265,9.233582,0.62722206,6324.7764,4.2287,2.23632542877433E18,2.23632542877433E18,1.2052995,1.165295,1.2453109,1.3198683,2.512379,2.6713734,1.3223,1.3202,1.3242,3.6502,3.6466,3.6535,9.0E-4,-0.2096,5.0E-4,"[""SPOC""]","[""PDCSAP""]",4,"[14, 15, 16, 17]","[18424, 13322, 14195, 14793]","[18424, 13322, 14195, 14793]","[0.9998914459400782, 0.9996997447830656, 0.9997886579781613, 0.9999324004596769]",,1683.3549889894937,1788.254831650419,104.89984266092529,60724,1.0000079617903959,0.001380714,0.004,4,240000,1.6535570275912892E-11,0.18483475411675296,8.360406759337123E-5,159,1.0032488111204548E-4,50339,0.8421478422826763,1.1874399598168641,0.018476261454934577,1683,0.18483475411675296,2210.834466,,V,1.1874399598168641,1,V
233861298,304.33161,54.54668,1.034998,0.54,ROT,2.18519016662712E18,304.3318064,54.54675703,52.18617,3.2029698,1.609604909,0.098790847,30.615921,25.85547078,16.39601217,-9.510932,5.723947265,0.012696412,9.026673,0.47360992,6870.2036,4.0781,2.18519016662712E18,2.18519016662712E18,1.4517411,1.411713,1.4917824,1.6740677,5.6289535,1.5582776,1.6603,1.6528,1.6657,2.8275,2.8209,2.835,0.0019,-0.5818,0.001,"[""SPOC""]","[""PDCSAP""]",2,"[15, 16]","[17615, 15049]","[17615, 15049]","[0.999205222821459, 0.9998671008040402]",,1711.3669405821336,1762.459741757748,51.09280117561434,32648,1.0001451502382994,0.002533202,0.004,4,240000,2.2109237951132078E-10,0.4039555572324924,2.046134948331287E-4,81,2.4553619379975443E-4,57726,0.9651419047579365,1.0361170674179836,0.018714593,1711,0.4039555572324924,1974.2371223458936,,,1.0361170674179836,1,V
234773935,97.50023,4.60311,1.13866,0.52,ROT,3.13134119100252E18,97.50018631,4.603109177,41.875378,5.883415,2.74871607,0.386189645,9.577079,-9.563947543,-0.501344903,14.92124,3.348386534,0.020653654,10.031987,0.71722126,5940.7773,3.7729,3.13134119100252E18,3.13134119100252E18,1.3429569,1.3028314,1.383238,2.374056,6.3273993,3.6930335,2.2751,2.2635,2.284,2.763,2.7554,2.771,8.0E-4,-0.4516,4.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[33],[17458],[17458],[0.9999427196700653],,2201.738157932048,2227.576958293614,25.838800361565973,17457,1.000019186833362,0.002097515,0.004,4,240000,7.225872463806117E-9,0.6568480736897835,1.2820384222294592E-4,48,1.538446106675351E-4,52506,0.8782285426189276,1.1386557729243723,0.044729156,2201,0.6568480736897835,5123.466366534691,,V,1.1386557729243723,1,V
236755449,255.20625,25.66312,0.713513,0.51,ROT,4.57315071715192E18,255.2062313,25.66320334,50.21333,4.591817,1.561308488,0.14277569,19.95361,-2.990980022,19.72816696,-26.955036,6.76708442,0.015744517,8.771471,0.46419048,6930.6934,4.1377,4.57315071715192E18,4.57315071715192E18,1.4342339,1.3942208,1.474245,1.5624499,5.075316,1.2825401,1.5496,1.5448,1.5538,2.9387,2.9329,2.9449,3.0E-4,-0.5352,2.0E-4,"[""SPOC""]","[""PDCSAP""]",1,[25],[17245],[17245],[0.9996520730646564],,1983.6380505357129,2009.309010246871,25.670959711158048,17239,1.0003875552410235,0.004055069,0.004,4,240000,2.524897084624637E-7,0.4917424123054537,4.5518316063913216E-4,49,5.462197927669585E-4,83925,1.4013570723211346,0.713594001,0.015617375553549626,1983,0.4917424123054537,1080.3176717148058,,V,0.713594001,1,V
236876436,302.97956,64.50885,0.510908,0.64,ROT,2.24478221937936E18,302.9797011,64.50900739,88.46826,6.13645,1.073408183,0.074455128,37.815857,13.27604413,35.40883759,-11.548404,6.552785061,0.09741211,8.60501,0.49369526,6880.9575,4.02,2.24478221937936E18,2.24478221937936E18,1.4919753,1.4508791,1.533025,1.7878337,6.467036,1.5916922,1.877,1.7761,1.9402,2.5388,2.4741,2.6409,0.0433,-0.3395,0.0232,"[""SPOC""]","[""PDCSAP""]",7,"[14, 15, 16, 17, 18, 21, 24]","[18424, 13322, 12868, 14793, 14645, 18301, 18217]","[18424, 13322, 12868, 14793, 14645, 18301, 18217]","[0.9983716891011724, 0.9987989791322625, 0.9987566055331054, 0.9996620022983844, 1.0, 0.9927872793836402, 0.9978591425591481]",,1683.3543684905896,1982.2791955263044,298.92482703571477,110332,1.001310630841823,0.011857437,0.004,4,240000,2.604619825855228E-11,0.4677529194792552,1.5208941676934137E-4,504,1.8250730012320964E-4,117311,1.9572362884845353,0.5109245142671497,7.47580519122376E-4,1683,0.4677529194792552,3075.5126123512505,,,0.5109245142671497,1,V
236901679,303.9233,65.85361,0.859217,0.71,ROT,2.24501425069268E18,303.9234059,65.85357584,74.7851,2.609231,2.470810642,0.086205885,16.484964,15.32524937,-6.073776519,5.650738,7.810352071,0.12570709,7.6067467,0.72439337,6041.5474,3.4648,2.24501425069268E18,2.24501425069268E18,1.6433265,1.5959315,1.6846743,3.162052,11.309376,2.0541372,3.6523,3.6107,3.7265,1.6907,1.6554,1.7119,0.045,-0.7887,0.0244,"[""SPOC""]","[""PDCSAP""]",26,"[15, 16, 17, 18, 21, 22, 24, 25, 41, 59, 58, 57, 56, 55, 52, 51, 48, 75, 76, 77, 78, 82, 83, 84, 85, 86]","[13593, 12868, 14793, 14645, 18301, 16198, 18217, 17245, 18322, 15118, 18997, 17990, 19612, 18881, 16749, 11889, 14856, 19474, 19025, 12874, 12677, 18138, 17330, 16718, 15122, 14977]","[13593, 12868, 14793, 14645, 18301, 16198, 18217, 17245, 18322, 15118, 18997, 17990, 19612, 18881, 16749, 11889, 14856, 19474, 19025, 12874, 12677, 18138, 17330, 16718, 15122, 14977]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",,1711.3672839180758,3662.8265393864453,1951.4592554683695,424358,1.0010018348693848,0.017334636,0.004,4,240000,8.000614914289134E-12,0.9339971297896619,1.0179019027367696E-5,3544,1.2214822832841234E-5,69663,1.163893782890762,0.8591849313915062,2.949854481396134E-4,1711,0.9339971297896619,91757.08654031217,V,V,0.8591849313915062,1,V
237220961,295.68112,77.33185,1.532744,0.53,ROT,2.28997816023296E18,295.6811479,77.33188141,28.90173,4.861983,3.369554467,0.566842073,6.734763,1.626741285,6.535346015,-11.516393,3.753677185,0.01327507,10.155084,0.6847477,6066.008,4.0191,2.28997816023296E18,2.28997816023296E18,1.3396969,1.2307615,1.3797686,1.9301852,4.5461726,3.4674935,1.9249,1.9184,1.9321,3.0339,3.0255,3.0411,7.0E-4,-0.4603,4.0E-4,"[""SPOC""]","[""PDCSAP""]",2,"[18, 19]","[14821, 16866]","[14821, 16866]","[1.0, 1.0]",,1790.6578280407932,1841.1494526435054,50.491624602712136,31686,0.9999711513519287,0.002161556,0.004,4,240000,5.522949605636708E-8,0.2884535577780385,2.241620495926334E-4,85,2.6899445951116007E-4,38952,0.6525535023062596,1.5324413959403975,0.043870911,1790,0.2884535577780385,1286.8081742749996,,V,1.5324413959403975,1,V
237300941,302.37931,76.85693,1.057591,0.5,ROT,2.29046771778644E18,302.3796172,76.85705321,52.983894,3.8976812,1.807664437,0.13297814,31.74968,15.85024501,27.51021346,-5.738616,3.413439756,0.011042005,9.925306,0.52471066,6757.4517,4.055,2.29046771778644E18,2.29046771778644E18,1.4912804,1.4512008,1.5313723,1.8839842,6.665697,1.7924255,1.8931,1.8863,1.8997,2.5632,2.5552,2.5708,0.0224,0.0795,0.012,"[""SPOC""]","[""PDCSAP""]",2,"[18, 19]","[14821, 16866]","[14821, 16866]","[1.0, 1.0]",,1790.6579612454163,1841.149473947975,50.491512702558566,31686,1.000015139579773,0.001226927,0.004,4,240000,9.149802645279972E-10,0.1952687753791941,2.5787283036017626E-4,79,3.094473964322115E-4,56454,0.9439630165125689,1.059363537,0.021693934,1790,0.1952687753791941,757.2289609,,,1.059363537,1,V
